utt_id,display_name,ref,hyp,hyp_tagged,wer_%,wwer_%,nea_recall_%,nea_precision_%,nea_f1_%,missed_entities
h6yzdL1tN9U_9__16b0e01c_00_000000_000154,h6yzdL1tN9U_9__16b0e01c,readers out there because they're everywhere and remember you want to network,the world's first 3d printed gun that was fully functional and it,the:ins world's:ins first:ins 3d:ins printed:ins gun:ins that:ins was:ins fully:ins functional:ins and:rep it:ins,100.0,95.0,0.0,0.0,0.0,"everywhere, network, out, readers, remember, there, want"
iJxvSh6PbTc_4__12c45eac_00_000000_000193,iJxvSh6PbTc_4__12c45eac,area have been showing zygites addendum and even zygites to their class and discussing it,i've been sharing the stage at meetings for decades with alexandria and,i've:ins been:rep sharing:ins the:ins stage:ins at:ins meetings:ins for:ins decades:ins with:ins alexandria:ins and:rep,86.7,91.3,0.0,0.0,0.0,"addendum, area, class, discussing, even, showing, zygites"
iRtsRJhrD5Y_8__dd680175_00_000000_000233,iRtsRJhrD5Y_8__dd680175,i looked and i saw i was wrong i was lied to just as everyone else,learned and i just thought it was wrong i was lied to just like everyone else but,learned:ins and:rep i:rep just:rep thought:ins it:ins was:ok wrong:ok i:ok was:ok lied:ok to:ok just:ok like:ins everyone:ok else:ok but:ins,43.8,40.9,66.7,66.7,66.7,"looked, saw"
jLBAUGvLuq8_0__fdcd8f16_00_000000_000183,jLBAUGvLuq8_0__fdcd8f16,look at this here's two dollars and a self addressed stamped envelope first things first the bender,look at this now you'll see instead of addressing the same time to open first class first there are better,look:ok at:ok this:ok now:ins you'll:ins see:ins instead:ins of:ins addressing:ins the:rep same:ins time:ins to:ins open:ins first:ok class:ins first:rep there:ins are:ins better:ins,88.2,77.1,0.0,100.0,0.0,"dollars, two"
kml5T4asOwQ_0__4192b704_00_000000_000106,kml5T4asOwQ_0__4192b704,and just scrolling down they have an option right here for fighting flights and more you can just turn,just cool it down and they have an app that you can write on from fireflies in more or less,just:rep cool:ins it:ins down:ok and:rep they:rep have:rep an:rep app:ins that:ins you:rep can:rep write:ins on:ins from:ins fireflies:ins in:ins more:rep or:ins less:ins,84.2,103.3,30.0,37.5,33.3,"fighting, flights, here, option, right, scrolling, turn"
ktMebjnZiSE_3__ebdf1351_00_000000_000359,ktMebjnZiSE_3__ebdf1351 - Part 1,said that they realize now that consumers want a bigger smartphone when in the past they said that apple's not going to do a bigger smartphone well now it looks like they are so if those rumors are correct and apple actually is going to make two different sized versions of the iphone,that they realize now the consumers will not let apple pick your smartphone but in the past they've said apples not going to be able to make your smart phone well now it looks like they are so if those rumors are true and apple actually is going to make two different sized versions of the iphone,that:rep they:rep realize:rep now:rep the:rep consumers:rep will:ins not:rep let:ins apple:rep pick:ins your:ins smartphone:rep but:ins in:rep the:rep past:rep they've:ins said:rep apples:ins not:rep going:rep to:rep be:ins able:ins to:rep make:rep your:ins smart:ins phone:ins well:rep now:rep it:rep looks:rep like:rep they:rep are:rep so:rep if:rep those:rep rumors:rep are:rep true:ins and:rep apple:rep actually:rep is:rep going:rep to:rep make:rep two:rep different:rep sized:rep versions:rep of:rep the:rep iphone:rep,37.7,28.7,50.0,100.0,66.7,apple
ktMebjnZiSE_3__ebdf1351_01_000299_000404,ktMebjnZiSE_3__ebdf1351 - Part 2,is going to make two different sized versions of the iphone 6 either remember to resolution,i did two different surgeries off the eye for this,i:ins did:ins two:rep different:rep surgeries:ins off:ins the:rep eye:ins for:ins this:ins,81.2,76.7,50.0,100.0,66.7,6
l2Pykr8Fgw4_0__b212be6c_00_000000_000118,l2Pykr8Fgw4_0__b212be6c,that the material we're using has the right rate and level of absorption,performance material who were using as the right way to give,performance:ins material:rep who:ins were:ins using:ok as:ins the:ok right:ok way:ins to:ins give:ins,76.9,66.7,42.9,50.0,46.2,"absorption, has, level, rate"
lOuEis9L8os_1__e563fbd2_00_000000_000344,lOuEis9L8os_1__e563fbd2,her brother and they're kinda half brothers and sisters and his dad didn't do anything about it and so absalom wants to avenge tamar's rape and maybe among other things,her brother and then you got a half brother sister so they get attached to do anything about it and so hops are brought to revenge tamer's rape maybe among other,her:ok brother:ok and:ok then:ins you:ins got:ins a:ins half:rep brother:rep sister:ins so:rep they:ins get:ins attached:ins to:rep do:rep anything:rep about:rep it:rep and:rep so:rep hops:ins are:ins brought:ins to:rep revenge:ins tamer's:ins rape:rep maybe:rep among:rep other:rep,60.0,90.6,0.0,0.0,0.0,"absalom, tamar"
lSogkLa9OaA_11__82e9c9c2_00_000000_000101,lSogkLa9OaA_11__82e9c9c2,we're angry we're happy we're sad we're mad we're delightful we're joyous,angry we're happy we've got sad we'll be mad we'd in love and we' re joyous,angry:rep we're:rep happy:rep we've:ins got:ins sad:ok we'll:ins be:ins mad:rep we'd:ins in:ins love:ins and:ins we:ins re:ins joyous:rep,91.7,195.8,83.3,55.6,66.7,delightful
loMWvXEVDaI_0__0be15686_00_000000_000168,loMWvXEVDaI_0__0be15686,it includes almost everything we saw in the dslr kit but adds a couple of items for run and gun style booming,lose almost everything we saw in the next to last learning but as a couple of items for running and style booming,lose:ins almost:rep everything:rep we:rep saw:rep in:rep the:rep next:ins to:ins last:ins learning:ins but:rep as:ins a:rep couple:rep of:rep items:rep for:rep running:ins and:rep style:ok booming:ok,40.9,38.2,50.0,54.5,52.2,"adds, dslr, gun, includes, kit, run"
loebelfG9T4_10__76adce28_00_000000_000180,loebelfG9T4_10__76adce28 - Part 1,make yourself at home make yourself at home si ntase como en casa so repeat,may your self i still home make yourself at home take that saying om namahaya guru so repeat it make your,may:ins your:ins self:ins i:ins still:ins home:rep make:rep yourself:rep at:rep home:rep take:ins that:ins saying:ins om:ins namahaya:ins guru:ins so:rep repeat:rep it:ins make:rep your:ins,93.3,83.3,0.0,0.0,0.0,"casa, como, en, ntase, si"
loebelfG9T4_10__76adce28_01_000150_000212,loebelfG9T4_10__76adce28 - Part 2,so repeat make yourself at home,so repeat make yourself at home,so:ok repeat:ok make:ok yourself:ok at:ok home:ok,0.0,0.0,100.0,100.0,100.0,
ly6KVdbhT7w_0__896e0d2a_00_000000_000140,ly6KVdbhT7w_0__896e0d2a,phone where it actually works i think it's a problem with this phone i honestly don't know,where it actually works i think is the problem with this rowing analogy,where:rep it:rep actually:rep works:rep i:rep think:rep is:ins the:ins problem:rep with:rep this:rep rowing:ins analogy:ins,47.1,51.9,57.1,66.7,61.5,"honestly, know, phone"
msf0MSoEric_0__bda0c153_00_000000_000140,msf0MSoEric_0__bda0c153,i think it was about four or five days ago they said they're going to get rid of their dly,i think it was about four or five days ago they said that they're going to get rid of their yearly now,i:ok think:ok it:ok was:ok about:ok four:ok or:ok five:ok days:ok ago:ok they:ok said:ok that:ins they're:rep going:rep to:rep get:rep rid:rep of:rep their:rep yearly:ins now:ins,15.0,11.4,100.0,66.7,80.0,
n7sVkiRL-14_0__5f0017b2_00_000000_000091,n7sVkiRL-14_0__5f0017b2,fingerprint scanner they put in the home button of the newly redesigned,months later they put the home button of their new rebuilds and i,months:ins later:ins they:ok put:ok the:rep home:rep button:rep of:rep their:ins new:ins rebuilds:ins and:ins i:ins,66.7,52.6,42.9,42.9,42.9,"fingerprint, newly, redesigned, scanner"
nTxcgczNaQQ_11__abf12e2f_00_000000_000096,nTxcgczNaQQ_11__abf12e2f,finally we beg for traveling mercies as we return home to,we pay for traveling merchants as we return their homes to,we:rep pay:ins for:rep traveling:rep merchants:ins as:rep we:rep return:rep their:ins homes:ins to:ok,45.5,47.1,33.3,40.0,36.4,"beg, finally, home, mercies"
oNqGdEQMb-M_0__63f6518b_00_000000_000347,oNqGdEQMb-M_0__63f6518b,from people's stem cells that they would not reject over time and we were very near to a cure for things like aids,from people's stem cells that they would not reject over time and we were very eager to cure for things like aids why is it,from:ok people's:ok stem:ok cells:ok that:ok they:ok would:ok not:ok reject:ok over:ok time:ok and:ok we:ok were:ok very:ok eager:ins to:ok cure:rep for:rep things:rep like:rep aids:rep why:ins is:ins it:ins,21.7,35.3,90.0,90.0,90.0,near
oQAEDKVgeIw_3__4de2a6e4_00_000000_000242,oQAEDKVgeIw_3__4de2a6e4,something that ken talks about specifically something i wanted to bring up when we were talking about vipassana and something that i wanted to you know,that he talks about specifically something i want to talk about from his side and it's something that i wanted to do as a,that:rep he:ins talks:rep about:rep specifically:rep something:rep i:rep want:ins to:rep talk:ins about:rep from:ins his:ins side:ins and:rep it's:ins something:rep that:rep i:rep wanted:rep to:rep do:ins as:ins a:ins,57.7,61.5,0.0,100.0,0.0,"ken, vipassana"
oQEVi0gxmoE_16__3949b7ce_00_000000_000209,oQEVi0gxmoE_16__3949b7ce,dollars of damages americans want football they love football they want to go protest on their own time no one cares,of the languages i'm american kids want football they love football they want to go protest on their own in the,of:rep the:ins languages:ins i'm:ins american:ins kids:ins want:rep football:rep they:rep love:rep football:rep they:rep want:rep to:rep go:rep protest:rep on:rep their:rep own:rep in:ins the:ins,47.6,40.5,0.0,0.0,0.0,americans
pOeJSxbFyto_7__ede5f642_00_000000_000360,pOeJSxbFyto_7__ede5f642 - Part 1,fully hooked in localhost now shows and i only have one site available if this were a real website i obviously would not be seeing localhosts i'd be seeing the url much like we see right here but you get the idea,you know what i'm talking about no they don't so now we have one side of the story and there is a whole other website that has completely different stories than mine but it doesn't matter because nobody reads my stuff or anybody else's special thanks to all,you:rep know:ins what:ins i'm:ins talking:ins about:ins no:ins they:ins don't:ins so:ins now:rep we:rep have:rep one:rep side:ins of:ins the:rep story:ins and:rep there:ins is:ins a:rep whole:ins other:ins website:rep that:ins has:ins completely:ins different:ins stories:ins than:ins mine:ins but:rep it:ins doesn't:ins matter:ins because:ins nobody:ins reads:ins my:ins stuff:ins or:ins anybody:ins else's:ins special:ins thanks:ins to:ins all:ins,104.8,82.1,100.0,100.0,100.0,
pOeJSxbFyto_7__ede5f642_01_000300_000364,pOeJSxbFyto_7__ede5f642 - Part 2,get the idea,that i did not,that:ins i:ins did:ins not:ins,133.3,100.0,0.0,0.0,0.0,"get, idea"
qHImZGBRto8_5__fa62c87d_00_000000_000166,qHImZGBRto8_5__fa62c87d,point being is if we had like if my k 52s started doing that i there's something's wrong it's going back to,beings if we had like my kfv2 i started doing and it's something that's wrong is holding back the,beings:ins if:rep we:rep had:rep like:rep my:rep kfv2:ins i:rep started:rep doing:rep and:ins it's:rep something:ins that's:ins wrong:rep is:rep holding:ins back:rep the:ins,59.1,58.3,36.4,57.1,44.4,"'s, 52s, back, being, going, k, point"
qMH2BDkT7Gg_0__d77b1054_00_000000_000204,qMH2BDkT7Gg_0__d77b1054,the comments or not all the links will be in the description for the channels and then you could check for the songs if they publish it this,element called the aln or being in an equation for chairs and then you can check for errors before publishing it,element:ins called:ins the:rep aln:ins or:rep being:ins in:rep an:ins equation:ins for:rep chairs:ins and:rep then:rep you:rep can:ins check:rep for:rep errors:ins before:ins publishing:ins it:rep,67.9,77.8,25.0,22.2,23.5,"channels, comments, description, links, publish, songs"
sX3tgFjdSR8_0__6de380c7_00_000000_000118,sX3tgFjdSR8_0__6de380c7,you guys send in some really good stories so we are about to read them,i was like oh my god,i:ins was:ins like:ins oh:ins my:ins god:ins,100.0,100.0,0.0,100.0,0.0,"about, good, guys, in, read, really, send, stories"
sqV3pL5x8PI_0__7213a178_00_000000_000187,sqV3pL5x8PI_0__7213a178,a function can have multiple definitions associated with the value that's given to it,any function can have multiple definitions such as when the key value that's given to us,any:ins function:ok can:ok have:ok multiple:ok definitions:ok such:ins as:ins when:ins the:rep key:ins value:rep that's:rep given:rep to:rep us:ins,42.9,40.9,85.7,75.0,80.0,associated
t4idjGg8fpQ_8__c564d175_00_000000_000359,t4idjGg8fpQ_8__c564d175 - Part 1,these out of course club members you get the club discount regular price is only 12 88 and our club members only pay 10 95 if you're not a club member make sure you check out our website because we have tons of reasons why you should be a club member thanks so much,down of course club members do get the clubs discount regular prices are only 1285 airline club membership is 95 if you're not a club member make sure you check out our website because we have tons of reasons why you should be a clubmember thanks so much,down:ins of:rep course:rep club:rep members:rep do:ins get:rep the:rep clubs:ins discount:rep regular:rep prices:ins are:ins only:rep 1285:ins airline:ins club:rep membership:ins is:rep 95:rep if:rep you're:rep not:rep a:rep club:rep member:rep make:rep sure:rep you:rep check:rep out:rep our:rep website:rep because:rep we:rep have:rep tons:rep of:rep reasons:rep why:rep you:rep should:rep be:rep a:rep clubmember:ins thanks:rep so:rep much:rep,29.6,40.6,20.0,50.0,28.6,"10, 12, 88, only"
t4idjGg8fpQ_8__c564d175_01_000299_000428,t4idjGg8fpQ_8__c564d175 - Part 2,reasons why you should be a club member thanks so much and i'll see you again soon bye bye,is why you should be a cheerleader thanks to my sisters but right,is:ins why:ok you:ok should:ok be:ok a:ok cheerleader:ins thanks:rep to:ins my:ins sisters:ins but:ins right:ins,68.4,75.9,11.1,25.0,15.4,"again, club, member, much, reasons, see, so, soon"
tLFZomqlXIk_0__af0836dd_00_000000_000120,tLFZomqlXIk_0__af0836dd,what's in my dock version 1 so here,to come once the mayor of fishing town so he,to:ins come:ins once:ins the:ins mayor:ins of:ins fishing:ins town:ins so:rep he:ins,112.5,87.5,0.0,100.0,0.0,1
u42-Tk1ZTQo_4__30f83df3_00_000000_000091,u42-Tk1ZTQo_4__30f83df3,and i'll tell you in just a second if they are,and then i'll take you just a second of the year so,and:ok then:ins i'll:rep take:ins you:rep just:ok a:ok second:ok of:ins the:ins year:ins so:ins,63.6,53.3,66.7,33.3,44.4,tell
u6aLP61t8Lg_1__cd4aa217_00_000000_000138,u6aLP61t8Lg_1__cd4aa217,even to the extent of one's personal survival,just gives you the sense of what to push your survival through so i'm,just:ins gives:ins you:ins the:rep sense:ins of:rep what:ins to:rep push:ins your:ins survival:rep through:ins so:ins i'm:ins,137.5,118.8,0.0,100.0,0.0,one
uYgQClEfYuI_0__fea45a8f_00_000000_000090,uYgQClEfYuI_0__fea45a8f,yes they can perform very complex computations very fast,i'm not sure if you know this but the,i'm:ins not:ins sure:ins if:ins you:ins know:ins this:ins but:ins the:ins,100.0,100.0,0.0,0.0,0.0,"complex, computations, fast, perform, very"
uewO8zLmtpw_3__6231be93_00_000000_000081,uewO8zLmtpw_3__6231be93,personal belongings from me and put me in jail,who agreed to be anonymous and,who:ins agreed:ins to:ins be:ins anonymous:ins and:rep,100.0,92.3,0.0,0.0,0.0,"belongings, jail, personal, put"
vBBKM8WRtno_2__df85cbfd_00_000000_000112,vBBKM8WRtno_2__df85cbfd,that is something special and unique to summertech,that is something special and unique to summer,that:ok is:ok something:ok special:ok and:ok unique:ok to:ok summer:ins,12.5,30.8,0.0,100.0,0.0,summertech
wATYm2rYLeg_0__1aa62ea2_00_000000_000104,wATYm2rYLeg_0__1aa62ea2,use all those controls for any one system you use them,i was just looking for relief where can i get some help somebody to make,i:ins was:ins just:ins looking:ins for:ok relief:ins where:ins can:ins i:ins get:ins some:ins help:ins somebody:ins to:ins make:ins,127.3,94.4,0.0,100.0,0.0,one
wex-7n593cI_4__34fa8b79_00_000000_000222,wex-7n593cI_4__34fa8b79,and that's really how we become unique and one of my friends chris ewen explained to me that a friendship is built based on two people,and that's really how we become a community when my friend started this nonprofit it explained to me that friendship is based not just on people,and:ok that's:ok really:ok how:ok we:ok become:ok a:rep community:ins when:ins my:rep friend:ins started:ins this:ins nonprofit:ins it:ins explained:rep to:rep me:rep that:rep friendship:ok is:ok based:rep not:ins just:ins on:rep people:ok,53.8,64.6,0.0,100.0,0.0,"chris, ewen, one, two"
yHzKcA1NfmA_3__093e2c62_00_000000_000073,yHzKcA1NfmA_3__093e2c62,and like the guys that help us out you know with,like the guys that can help us out with this,like:rep the:rep guys:rep that:rep can:ins help:ok us:ok out:ok with:rep this:ins,45.5,57.1,66.7,100.0,80.0,know
zXv8Errpg5U_0__a511ddb9_00_000000_000243,zXv8Errpg5U_0__a511ddb9,one of the complications of this disruption of breathing is that you get lower oxygen levels in your healthy tissues this is known as hypoxia,complications of this disruption one is that you get lower arterial levels in your healthy tissues this isn't always high blood pressure and,complications:rep of:ok this:rep disruption:rep one:rep is:rep that:rep you:rep get:rep lower:rep arterial:ins levels:rep in:rep your:rep healthy:rep tissues:rep this:rep isn't:ins always:ins high:ins blood:ins pressure:ins and:ins,48.0,43.6,100.0,100.0,100.0,
zmwgmt7wcv8_21__3cafc18a_00_000000_000087,zmwgmt7wcv8_21__3cafc18a,watching the way words develop and change does suggest that wittgenstein was on to something,the way words develop and change doesn't suggest that philistine was on to something,the:rep way:rep words:rep develop:rep and:rep change:rep doesn't:ins suggest:rep that:rep philistine:ins was:rep on:rep to:rep something:rep,20.0,29.2,0.0,100.0,0.0,wittgenstein
