/
pOeJSxbFyto_7__ede5f642_00_000000_000360	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/pOeJSxbFyto_7__ede5f642_00_000000_000360.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/pOeJSxbFyto_7__ede5f642_00_000000_000360.wav	303	192512
pOeJSxbFyto_7__ede5f642_01_000300_000364	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/pOeJSxbFyto_7__ede5f642_01_000300_000364.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/pOeJSxbFyto_7__ede5f642_01_000300_000364.wav	53	33920
qHImZGBRto8_5__fa62c87d_00_000000_000166	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/qHImZGBRto8_5__fa62c87d_00_000000_000166.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/qHImZGBRto8_5__fa62c87d_00_000000_000166.wav	138	88320
qMH2BDkT7Gg_0__d77b1054_00_000000_000204	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/qMH2BDkT7Gg_0__d77b1054_00_000000_000204.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/qMH2BDkT7Gg_0__d77b1054_00_000000_000204.wav	170	108800
sX3tgFjdSR8_0__6de380c7_00_000000_000118	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/sX3tgFjdSR8_0__6de380c7_00_000000_000118.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/sX3tgFjdSR8_0__6de380c7_00_000000_000118.wav	98	62720
sqV3pL5x8PI_0__7213a178_00_000000_000187	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/sqV3pL5x8PI_0__7213a178_00_000000_000187.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/sqV3pL5x8PI_0__7213a178_00_000000_000187.wav	187	119680
t4idjGg8fpQ_8__c564d175_00_000000_000359	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/t4idjGg8fpQ_8__c564d175_00_000000_000359.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/t4idjGg8fpQ_8__c564d175_00_000000_000359.wav	304	192512
t4idjGg8fpQ_8__c564d175_01_000299_000428	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/t4idjGg8fpQ_8__c564d175_01_000299_000428.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/t4idjGg8fpQ_8__c564d175_01_000299_000428.wav	107	68480
tLFZomqlXIk_0__af0836dd_00_000000_000120	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/tLFZomqlXIk_0__af0836dd_00_000000_000120.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/tLFZomqlXIk_0__af0836dd_00_000000_000120.wav	100	64000
u42-Tk1ZTQo_4__30f83df3_00_000000_000091	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/u42-Tk1ZTQo_4__30f83df3_00_000000_000091.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/u42-Tk1ZTQo_4__30f83df3_00_000000_000091.wav	76	48640
u6aLP61t8Lg_1__cd4aa217_00_000000_000138	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/u6aLP61t8Lg_1__cd4aa217_00_000000_000138.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/u6aLP61t8Lg_1__cd4aa217_00_000000_000138.wav	144	92160
uYgQClEfYuI_0__fea45a8f_00_000000_000090	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/uYgQClEfYuI_0__fea45a8f_00_000000_000090.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/uYgQClEfYuI_0__fea45a8f_00_000000_000090.wav	90	57600
uewO8zLmtpw_3__6231be93_00_000000_000081	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/uewO8zLmtpw_3__6231be93_00_000000_000081.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/uewO8zLmtpw_3__6231be93_00_000000_000081.wav	81	51840
vBBKM8WRtno_2__df85cbfd_00_000000_000112	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/vBBKM8WRtno_2__df85cbfd_00_000000_000112.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/vBBKM8WRtno_2__df85cbfd_00_000000_000112.wav	93	59520
wATYm2rYLeg_0__1aa62ea2_00_000000_000104	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/wATYm2rYLeg_0__1aa62ea2_00_000000_000104.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/wATYm2rYLeg_0__1aa62ea2_00_000000_000104.wav	108	69120
wex-7n593cI_4__34fa8b79_00_000000_000222	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/wex-7n593cI_4__34fa8b79_00_000000_000222.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/wex-7n593cI_4__34fa8b79_00_000000_000222.wav	231	147840
yHzKcA1NfmA_3__093e2c62_00_000000_000073	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/yHzKcA1NfmA_3__093e2c62_00_000000_000073.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/yHzKcA1NfmA_3__093e2c62_00_000000_000073.wav	76	48640
zXv8Errpg5U_0__a511ddb9_00_000000_000243	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/zXv8Errpg5U_0__a511ddb9_00_000000_000243.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/zXv8Errpg5U_0__a511ddb9_00_000000_000243.wav	203	129920
zmwgmt7wcv8_21__3cafc18a_00_000000_000087	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/video/zmwgmt7wcv8_21__3cafc18a_00_000000_000087.mp4	/home/ubuntu/auto_avsr/preprocessed_flat_seg12/audio/zmwgmt7wcv8_21__3cafc18a_00_000000_000087.wav	91	58240
